show,episode,slug_earwolf,id_wikia,name,desc,elucidation,tags,tstart,tend,location_type,location_id
"cbb",88,"","","Classic WYR Blunder: Premature Election","Braunger asks if he can pick. Still a blunder.","","","1:12:34","1:12:48","",""
"cbb",88,"","","Some asshole talks over the WYR theme.","Hardwick and Braunger can't shut the fuck up with their ~jokes~.","","","1:08:54","1:09:04","",""
"cbb",88,"","","Some asshole talks over the WYR theme.","Hardwick and Braunger can't shut the fuck up with their ~jokes~.","","","1:09:08","1:09:19","",""
"cbb",88,"","","Some asshole talks over the WYR theme.","Hardwick and Braunger can't shut the fuck up with their ~jokes~.","","","1:09:23","1:09:33","",""
"cbb",89,"","","guest performs before they're announced","'Shut up for a second.' 'Oh.","","","0:38","0:46","",""
"cbb",89,"","","guest performs before they're announced","Harris won't shut up.","","","1:40","1:47","",""
"cbb",89,"","","Shut the Fuck Up!","Harris won't shut up.","Someone simply wants everyone else to shut the fuck up.","","1:40","1:47","",""
"cbb",89,"","","The Most Popular Feature of CBB.","Harris won't shut up.","Scott has to explain how legimately popular the plugs are.","Fabrice Fabrice,Bobby Bottleservice","1:17:36","1:18:50","",""
"cbb",9,"rip-michael-jackson",2376,"A Character's Premise is Explained or Questioned","Michael Jackson's ghost clarifies itself. But with attitude.","","Michael Jackson","8:05","8:45","",""
"cbb",9,"rip-michael-jackson",2376,"Catchphrase!","Somehow Dax and Scott get Michael Jackson to do his signature hee-hee.","","Michael Jackson","13:47","14:00","",""
"cbb",9,"rip-michael-jackson",2376,"Somebody Gets Emotional","(the shade of) Michael Jackson might be getting tickled","","Michael Jackson","11:38","12:16","",""
"cbb",9,"rip-michael-jackson",2376,"How Many are There?","Scott prompts Dax for the remaining list of songwriters who can pull of rhyming 'Thunderdome.'","","Tina Turner","20:37","20:49","",""
"cbb",9,"rip-michael-jackson",2376,"Someone Has to be Forced Into Their Bit","Scott fumbles R.O's 'Transformers' setup.","","","33:31","34:08","",""
"cbb",90,"","","And This is How We Play WYR","Maria Thayer, a rookie, jumps right in.","","","1:09:52","1:10:10","",""
"cbb",90,"","","And This is How We Play WYR","Michael Gladis, a rookie, is textbook.","","","1:11:09","1:11:17","",""
"cbb",90,"","","And This is How We Play WYR","Michael Gladis with a follow-up question.","","","1:11:18","1:11:32","",""
"cbb",90,"","","Classic WYR Blunder: Premature Election","Michael Gladis hesitantly asks if the answers should be given yet.","","","1:14:20","1:14:32","",""
"cbb",91,"","","Classic WYR Blunder: Premature Election","Scharpling falls right out of the gate.","","","1:10:17","1:10:49","",""
"cbb",91,"","","Who Said It: Michael Jackson","Hee-hee. Anybody got any little boys around here? Shamone.","A Michael Jackson quote appears in a game of 'Who Said It?'","","1:02:11","1:02:23","",""
"cbb",91,"","","Who?","Gary Marshall doesn't know who Bill Clinton is.","Someone (usually Tompkins) appears to not know this or that famous person.","","1:20:54","1:21:00","",""
"cbb",92,"","","And This is How We Play WYR","Wompler finally gets it.","","Marissa Wompler","55:06","55:20","",""
"cbb",92,"","","Classic WYR Blunder: A Second Question is Asked Before the First is Answered","Wompler womps over the previous answer.","","Marissa Wompler","53:42","53:53","",""
"cbb",92,"","","Classic WYR Blunder: Premature Election","Wompler back to fucking up.","","Marissa Wompler","56:05","56:27","",""
"cbb",92,"","","Classic WYR Blunder: The Floor is Not Yet Open","Wompler womps it up too soon.","","Marissa Wompler","52:32","52:54","",""
"cbb",93,"","","Classic WYR Blunder: Premature Election","Poor Paul Giamatti votes before the floor is closed.","","Marissa Wompler,Paul Giamatti","51:53","52:09","",""
"cbb",93,"","","Scott Asks an Inappropriately Personal Question","Scott asks Reggie Watts for his home address","","","3:55","4:07","",""
"cbb",94,"","","Yes, And...","Hot Dog considered nothing other than salamis.","","Hot Dog","1:10:37","1:11:01","",""
"cbb",94,"","","Yes, And...","Hot Dog's haunted 1950s-themed B&B wasn't set in the 50s.","","Hot Dog","25:11","25:52","",""
"cbb",94,"","","Batdance","Natasha doesn't have a favorite song but Scott does.","Scott's favorite song.","King Henry VI","55:23","55:34","",""
"cbb",94,"","","Classic WYR Blunder: Premature Election","Harris gets docked, is ok with it.","","King Henry VI","1:01:25","1:01:40","",""
"cbb",94,"","","Shut the Fuck Up!","Benny Schwaz talks over the jet theme.","Someone simply wants everyone else to shut the fuck up.","Hot Dog","17:01","17:07","",""
"cbb",96,"","","Classic WYR Blunder: Premature Election","Lil Gary errs and knows it.","","Lil Gary","1:10:02","1:10:16","",""
"cbb",96,"","","Classic WYR Blunder: The Floor is Not Yet Open","Lil Gary wisely retracts.","","Lil Gary","1:19:19","1:19:33","",""
"cbb",97,"","","CBB's Open Door Policy","Despite the ODP, Scott wants to know what Bob Ducca is doing here.","","Bob Ducca","15:55","16:06","",""
"cbb",97,"","","Ducca List","Things Bob is powerless against: alcohol; nicotine; marijuana; cocaine; Celestial Seasonings Sleepytime Tea; workaholism; codependency; the following forms of gambling ððððððððððððððððð online, riverboat, Indian reservation, public park chess, jelly beans in the jar, county fair fat man weight, coin flipping, marbles, Russian roulette; Diazepam; Lorazepam; Clonazepam; Michael Jackson's coma juice (doesn't remember what it's called); shoving q-tips too far into his ears; heartbreak; Trader Joe's peanut butter pretzels; fits of primal rage; the following forms of pornography -- online, over-the-phone, print, animated, daguerreotype, Japanese, German, Latina, Black, Canadian, Victoria's Secret catalogs, hair conditioner and bubble bath commercials, hip hop videos, beer posters; the adult novels of Judy Blume; cake farts; eating his hair; catalog shopping; fathers and father figures; dietary fiber; mittens; chocolate; Mondays; crying on buses and at bus stops; swallowing in a way that disturbs others; internet cafððððððððððð bullies; outdated plumbing; the cutting remarks of teenagers; non-velcro shoes; prenatal smoking; money; women.","Bob Ducca lists something.","Bob Ducca","17:00","19:48","",""
"cbb",97,"","","Ducca List","Words that rhyme (his first poem): door, floor, more, chore, whore, lore, sore.","Bob Ducca lists something.","Bob Ducca","49:47","50:06","",""
"cbb",97,"","","Ducca List","Bob lists possible types of entertainers who might have contributed a quote to 'Who Said It?': literary authors; presidents; hosts of television programs; singers; crossword puzzle authors like Will Shores [sic]","Bob Ducca lists something.","Bob Ducca","30:51","31:30","",""
"cbb",97,"","","Ducca List","Dennis' issues: alcohol; nicotine; marijuana...","Bob Ducca lists something.","Bob Ducca","25:09","25:23","",""
"cbb",97,"","","Ducca List","The ways in which Dennis was a big brother to Bob: they would fish for crawdads in the creek; they would break windows of old mansions; they would collect bullfrogs; they would trade glass doorknobs for penny candy; he taught Bob how to make pickle barrel soup","Bob Ducca lists something.","Bob Ducca","26:27","27:04","",""
"cbb",97,"","","How Many are There?","Scott prompts Bob Ducca for more words that rhyme.","","Bob Ducca","49:47","50:06","",""
"cbb",97,"","","Scott Asks an Inappropriately Personal Question","Scott asks Jon Hamm what his address is.","","","4:51","5:07","",""
"cbb",97,"","","Who Said It: Michael Jackson","Hee-hee. Shamone. Where's Lisa Marie? Jermaine? Somebody get my glove and find Bubbles. Hoo.","A Michael Jackson quote appears in a game of 'Who Said It?'","Bob Ducca","38:48","39:10","",""
"cbb",97,"","","Who?","Bob Ducca doesn't know who Charlie Sheen is. Knows Martin, though.","Someone (usually Tompkins) appears to not know this or that famous person.","Bob Ducca","33:14","33:40","",""
"cbb",98,"","","Hey, Bros!","","What, it's just a normal greeting.","","1:39","2:10","",""
"cbb",99,"","","Oh, boy.","","","Don Dimello","48:13","48:20","",""
"cbb",99,"","","CBB's Open Door Policy","","","Don Dimello","13:11","13:21","",""
"cbb",99,"","","I can hear every word you are saying.","","","Don Dimello","1:05:24","1:05:36","",""
"cbb",99,"","","Somebody Gets Emotional","","","Don Dimello","19:12","19:28","",""
"cbb","b1","","","A Character is Addressed Using the Name of its Player","Ict T is called 'Paul' rather than 'Ice' or 'Tracy'.","","Ice T","59:51","1:00:02","",""
"cbb","b1","","","A Tompkins Character is Eager to Play WYR","Ice T can't wait to ask what kind of country music will accompany his heroin addiction.","","Ice T","42:26","42:42","",""
"cbb","b1","","","And This is How We Play WYR","Ice T asks a follow up. Scott appreciates.","","Ice T","43:27","43:36","",""
"cbb","b1","","","And This is How We Play WYR","Ice T's question gets in early because he's a listener to the show.","","Ice T","42:42","42:42","",""
"cbb","b1","","","Classic WYR Blunder: A Second Question is Asked Before the First is Answered","Thune gets overeager.","","Ice T","57:04","57:19","",""
"cbb","b1","","","Classic WYR Blunder: A Second Question is Asked Before the First is Answered","Todd Barry is admonished for looking like he wanted to ask a question before Ice T was delivered his answer.","","","42:57","43:07","",""
"cbb","b1","","","Classic WYR Blunder: Premature Election","Nick Thune evidently not a fan of the show like Ice T is, is nearly disqualified.","","","41:30","42:11","",""
"cbb","b1","","","Classic WYR Blunder: That is Not a Question","Todd Barry finds the WYR scenarios distasteful.","","","53:09","53:32","",""
"cbb","b1","","","Classic WYR Blunder: This Has Already Been Established","Reggie repeats a question about country music already asked by and answered to Ice T.","","Ice T","47:11","47:35","",""
"cbb","b2","live-from-sf-sketchfest","","How Many are There?","Scott wonders aloud to Sir Dame ALW what other types of cats might spawn musicals about them.","","Andrew Lloyd Webber","18:08","18:49","",""
"cbb","b3","live-from-ucb-ny",2507,"Scott Asks an Inappropriately Personal Question","Scott wants to know how much money David Cross makes in a given year.","","","16:01","16:25","",""
"cbb","b3","live-from-ucb-ny",2507,"Scott Does Math","Scott calculates how many jobs David Wain will have to hit before he dies in something like 2500 weeks.","","","6:55","7:30","",""
"cbb","bo2009","the-best-of-2009",2482,"How Many are There?","Ice T, frustrated with Huell Howser's sporadic knowledge of the universe and its contents, asks him to list, in no particular order, 'everything that you know.'","","Huell Howser","54:48","56:09","",""
"cbb","bo2009","the-best-of-2009",2482,"How Many are There?","Ice T clears up Huell's confusion about the nature of a countdown by asking him how many numbers he knows. In order.","","Huell Howser","1:00:23","1:01:43","",""
"cbb","BO2013.1","","","B-b-b-b-b-boooooonus-s-s-s-s-s!","What kind of clips?","","","20:54","21:35","",""
"cbb","BO2013.1","","","Figrin D'an and the Modal Nodes","","Scott and Paul F. Tompkins bust out the Star Wars cantina band song.","","5:46","6:57","",""
"cbb","BO2013.1","","","My Wife!","Oh, no. It's back.","","","13:11","13:36","",""
"cbb","BO2013.1","","","My wife!","What's the point of Janie Haddad if Scott is gonna miss his cues?","","","1:46:55","1:47:16","",""
"cbb","BO2013.1","","","The Biggest Creep in the World","A certain band is talked about a lot in the next clip. Could be The Beatles.","John Lennon impressions","","46:37","47:14","",""
"cbb","BO2013.2","","","5, 4, 3, nose, 1","PFT worries about the disappointment of countdowns.","The CBB countdown.","","1:46:35","1:46:43","",""
"cbb","BO2013.2","","","Downtown Abbey","","somebody purposefully blows the pronunciation of Downton Abbey","","37:33","37:43","",""
"cbb","BO2013.2","","","It's Been","Scott laments how long it's been since he did a My Wife callback.","","","1:48:10","1:48:22","",""
"cbb","BO2013.2","","","My Wife!","","","","38:57","39:16","",""
"cbb","BO2013.2","","","My wife!","Friday Night Lights!","Scott claims he will swap Friday Night Lights for My Wife.","","30:22","30:41","",""
"cbb","BO2013.2","","","My wife!","Friday Night Lights!","Scott follows through on his claim that he will swap Friday Night Lights for My Wife.","","30:41","30:55","",""
"cbb","BO2013.2","","","My wife!","My what?","","","4:44","4:53","",""
"cbb","BO2013.2","","","My Wife!","Third person.","","","1:47:35","1:47:56","",""
"cbb","BO2013.4","","","My Wife!","","","","3:00","3:16","",""
"cbb",15,"four-douche-episode",2441,"Goddammit, Engineer Blank.","Engineer Stephanie louses up the WYR echo","","","21:25","21:44","",""
"cbb",15,"four-douche-episode",2441,"A Character is Addressed Using the Name of its Player","Tom Leykis gets called 'Natasha'","","Tom Leykis","51:22","51:40","",""
"cbb",16,"bob-odenkirks-death-bed",2445,"Shut the Fuck Up!","The guest host tries to guest host","","","9:47","9:57","",""
"cbb",16,"bob-odenkirks-death-bed",2445,"Location","The busiest Long John Silver's/Taco Bell toilet on the planet","Identifiable earth location.","WYR","44:38","45:13","point","27"
"cbb",17,"live-from-downtown-franklin",2447,"Scott Spells Out Obvious Data","Scott knows what the National Football League is.","","","21:44","21:51","",""
"cbb",17,"live-from-downtown-franklin",2447,"Goddammit, Engineer Blank.","Engineer Joe plays the Jeopardy jingle.","","","44:31","44:51","",""
"cbb",17,"live-from-downtown-franklin",2447,"And This is How We Play WYR","Matt Walsh is ruinous with his three-question run","","","46:54","47:05","",""
"cbb",17,"live-from-downtown-franklin",2447,"Location","Thomas Lennon's Hyundai breaks down on the 405","","","1:02:26","1:03:02","point","28"
"cbb",18,"poppin-bottles",2448,"Someone Has to be Forced Into Their Bit","Kindler misses an obvious set up.","","","8:03","8:27","",""
"cbb",18,"poppin-bottles",2448,"Scott Spells Out Obvious Data","Autotune = automatic tuning","","","17:19","17:25","",""
"cbb",18,"poppin-bottles",2448,"Some asshole talks over the WYR theme.","Brendon Walsh mea culpas all over the WYR theme.","","","49:57","50:06","",""
"cbb",19,"snl-reunion",2449,"Location","Casey Wilson's 'Ass Backwards' character also references The Standard girl.","Identifiable earth location.","","27:20","27:42","point","20"
"cbb",19,"snl-reunion",2449,"Classic WYR Blunder: A Second Question is Asked Before the First is Answered","Kevin asks 'Is it smooth?' And Laraine asks if floppy disks are an exclusive meal.","","","34:08","34:28","",""
"cbb",19,"snl-reunion",2449,"Classic WYR Blunder: A Second Question is Asked Before the First is Answered","Kevin asks where the floppy disks come from.","","","35:00","35:12","",""
"cbb",19,"snl-reunion",2449,"Location","Kevin learns during WYR if losing your virginity to the Six Flags guy had to happen at Magic Mountain.","Identifiable earth location.","","49:11","49:33","point","7"
"cbb",20,"world-premiere-of-tangelo",2450,"It's Your Cousin, Marvin Berry.","Marvin Gaye's cousin emails about Tangelo.","Someone references the Back to the Future gag.","Marvin Gaye,Marvin Berry,Chuck Berry","36:35","37:23","",""
"cbb",24,"no-such-thing-as-shirter",2455,"Location","Gary Busey plans to crash Solvang.","Identifiable earth location.","Gary Busey","42:20","42:37","point","29"
"cbb",24,"no-such-thing-as-shirter",2455,"Shut the Fuck Up!","The plugs run over.","Someone simply wants everyone else to shut the fuck up.","","1:02:13","1:02:23","",""
"cbb",28,"did-somebody-sit-on-a-duck",2479,"Location.","Scott met Dr. Bill Cosby outside of a Home Depot (but prolly on Sunset, not Santa Monica).","Identifiable earth location.","Dr. Bill Cosby","11:54","12:02","point","30"
"cbb",28,"did-somebody-sit-on-a-duck",2479,"Goddammit, Engineer Blank.","Engineer Joe botches 'What am I thinking?'","","","38:57","40:13","",""
"cbb",28,"did-somebody-sit-on-a-duck",2479,"Goddammit, Engineer Blank.","Engineer Joe botches 'What am I thinking?' again.","","","46:00","46:13","",""
"cbb",28,"did-somebody-sit-on-a-duck",2479,"That's Three Floors Above Us","John C. Reilly lives two floors above at Indie 103.2","The layout of the studio is sketched out.","John C. Reilly,Dr. Bill Cosby","58:01","58:32","",""
"cbb",28,"did-somebody-sit-on-a-duck",2479,"That's Three Floors Above Us","John C. Reilly and The Cos might make a John C. Reilly and Bill Cosby-sized hole in the roof.","The layout of the studio is sketched out.","John C. Reilly,Dr. Bill Cosby","59:23","59:41","",""
"cbb",29,"introducing-huell-howser",2480,"guest performs before they're announced","Don't look at Chip Pope, he's not here yet.","","Jeff Goldblume,iTunes","1:27","1:48","",""
"cbb",29,"introducing-huell-howser",2480,"Yes, And...","Scott and Benny Schwaz in a Yes, And-off.","","Huell Howser","7:41","7:55","",""
"cbb",29,"introducing-huell-howser",2480,"Location","Huell Howser's station of origin.","","Huell Howser","7:58","8:18","point","31"
"cbb",29,"introducing-huell-howser",2480,"Location","Angels Flight - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","7:58","8:18","point","32"
"cbb",29,"introducing-huell-howser",2480,"Location","Valley of the Ladybugs in Kern County - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","10:11","10:31","point","33"
"cbb",29,"introducing-huell-howser",2480,"Location","Whittier Narrows - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","12:25","12:52","point","34"
"cbb",29,"introducing-huell-howser",2480,"Location","Golden Gate Bridge - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","13:35","14:28","point","35"
"cbb",29,"introducing-huell-howser",2480,"Yes, And...","Huell finishes Chip's abandoned Yes, And...","","Huell Howser","18:00","18:18","",""
"cbb",29,"introducing-huell-howser",2480,"Location","Verizon Ampitheater, where 'good friends' Chip and Scott attended a Jane's Addiction show, separately.","Identifiable earth location.","Huell Howser","19:24","19:55","point","36"
"cbb",29,"introducing-huell-howser",2480,"Location","Yucaipa - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:04","24:10","point","37"
"cbb",29,"introducing-huell-howser",2480,"Location","The beautiful Santa Ynez Valley - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:08","24:13","point","38"
"cbb",29,"introducing-huell-howser",2480,"Location","Sacramento - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:12","24:15","point","39"
"cbb",29,"introducing-huell-howser",2480,"Location","San Diego - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:12","24:18","point","21"
"cbb",29,"introducing-huell-howser",2480,"Location","Santa Barbara - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:18","24:20","point","40"
"cbb",29,"introducing-huell-howser",2480,"Location","Ojai - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:19","24:22","point","41"
"cbb",29,"introducing-huell-howser",2480,"Location","Eureka - one of the many places in which Huell Howser has lived.","Identifiable earth location.","Huell Howser","24:22","24:26","point","42"
"cbb",29,"introducing-huell-howser",2480,"Location","Huell emerges from the Marine Corps and says 'Here I am! Better start askin!'","Identifiable earth location.","Huell Howser","24:43","24:53","point","21"
"cbb",29,"introducing-huell-howser",2480,"Goddammit, Engineer Blank.","Textbook! For the first time in show history.","","","29:00","29:15","",""
"cbb",29,"introducing-huell-howser",2480,"Location","Huell ruins a WYR with more California gazetteer work.","Identifiable earth location.","Huell Howser","35:34","35:52","point","43"
"cbb",29,"introducing-huell-howser",2480,"Goddammit, Engineer Blank.","Engineer Joe's on fire.","","","35:55","36:05","",""
"cbb",29,"introducing-huell-howser",2480,"Location","Cypress, home to the original Norm's and where Scott first heard the Band Aid charity single.","Identifiable earth location.","Huell Howser","44:50","45:19","point","44"
"cbb",29,"introducing-huell-howser",2480,"Location","Cypress, home to the original Norm's and where Scott first heard the Band Aid charity single.","Identifiable earth location.","Huell Howser","44:50","45:19","point","44"
"cbb",29,"introducing-huell-howser",2480,"Location","Rosemead Taco Bell - Huell Howser's fav.","Identifiable earth location.","Huell Howser","46:13","46:50","point","45"
"cbb",29,"introducing-huell-howser",2480,"Location","Huell Howser knows how he was born -- it starts on Coronodo Island","Identifiable earth location.","Huell Howser","51:15","51:25","point","46"
"cbb",29,"introducing-huell-howser",2480,"Location","A beautiful hotel in Norco - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","51:21","51:34","point","47"
"cbb",29,"introducing-huell-howser",2480,"Location","Huell only remembers walking through a redwood in Yosemite Valley - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","51:34","51:48","point","48"
"cbb",29,"introducing-huell-howser",2480,"Location","Huell remembers coming out of a ferry in Sausalito - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","51:45","51:52","point","49"
"cbb",30,"yerr-an-egghead",2481,"Location","Dragon Boy Suede meets at a ski resort in Beaver Creek, CO.","Identifiable earth location.","Gerald Ford, Dragon Boy Suede","7:50","9:21","point","50"
"cbb",30,"yerr-an-egghead",2481,"Location","Sloppy Timmy Slotzman does a spot for Six Flags in Valencia","Identifiable earth location.","Sloppy Timmy Slotzman,Lil' Timmy","15:08","15:29","point","7"
"cbb",30,"yerr-an-egghead",2481,"Location","Big Jim Slotzman (as Sloppy Timmy Slotzman) does a spot for Conroy's Flowers in Anaheim","Identifiable earth location.","Sloppy Timmy Slotzman,Lil' Timmy,Big Jim Slotzman","17:51","18:16","point","51"
"cbb",30,"yerr-an-egghead",2481,"Location","Sloppy Timmy Slotzman does a spot for wwdoublemgcluff.com (?)","Identifiable earth location.","Sloppy Timmy Slotzman,Lil' Timmy","16:01","16:21","point","52"
"cbb",30,"yerr-an-egghead",2481,"Location","Big Jim Slotzman (as Sloppy Timmy Slotzman) does a spot for Conroy's Flowers","Identifiable earth location.","Sloppy Timmy Slotzman,Lil' Timmy","18:14","18:24","point","53"
"cbb",30,"yerr-an-egghead",2481,"Somebody Gets Emotional","Bobby Jensen can't pull the name of *any* theater in Los Angles metro because 'emotion has overtaken me.'","","Bobby Jensen,Big Jim Slotzman,Slopp Timmy Slotzman","21:59","22:18","",""
"cbb",30,"yerr-an-egghead",2481,"Location","Space Tweet sez Robert Wagner was seen leaving The Palm looking fat and old.","Identifiable earth location.","Robert Wagner","28:33","28:49","point","54"
"cbb",31,"happy-black-friday",2490,"Location","Huell Howser loves the old 'spicemen' dance here every Halloween.","Identifiable earth location.","Huell Howser","9:24","9:36","point","55"
"cbb",31,"happy-black-friday",2490,"Location","Huell Howser loves the old spicement dance here every Halloween.","Identifiable earth location.","Huell Howser","11:48","12:18","point","56"
"cbb",31,"happy-black-friday",2490,"Location","Huell Howser's Thanksiving featured a beautiful bag of walnuts from the Walnut Festival in Yucaipa, California.","Identifiable earth location.","Huell Howser","12:22","12:32","point","37"
"cbb",31,"happy-black-friday",2490,"Location","Huell Howser developes an understanding of time and dimension and Thanksgiving, which he compares to an onion from the annual onion race in Calabasas.","Identifiable earth location.","Huell Howser","13:16","13:36","point","57"
"cbb",31,"happy-black-friday",2490,"Location","At Thanksgiving 2009, Huell Howser ate some yams from Encinitas","Identifiable earth location.","Huell Howser","13:36","13:43","point","58"
"cbb",31,"happy-black-friday",2490,"Location","At Thanksgiving 2009, Huell Howser ate some cauliflower from Eureka","Identifiable earth location.","Huell Howser","13:44","13:54","point","42"
"cbb",31,"happy-black-friday",2490,"Location","How did Huell get to his Thanksgiving 2009 celebration?","Identifiable earth location.","Huell Howser","14:02","14:29","point","59"
"cbb",31,"happy-black-friday",2490,"Location","Villa Park - Huell gets excited about a map of California at Indie 101.","Identifiable earth location.","Huell Howser","16:22","16:44","point","60"
"cbb",31,"happy-black-friday",2490,"Location","Sierra Madre - Huell gets excited about a map of California at Indie 101.","Identifiable earth location.","Huell Howser","16:33","17:06","point","61"
"cbb",31,"happy-black-friday",2490,"subref","Snoopy's brother, Spike from Arizona.","Someone (usually PFT) pulls an arcane sub-reference for the main reference.","","34:21","34:34","",""
"cbb",31,"happy-black-friday",2490,"Location","They have chickens in the shape of boots and ovals in Sausalito.","Identifiable earth location.","Huell Howser","43:32","44:14","point","49"
"cbb",31,"happy-black-friday",2490,"Location","Guests (inc. Huell) just list places they've been.","Identifiable earth location.","Huell Howser","1:15:17","1:15:24","point","62"
"cbb",31,"happy-black-friday",2490,"Location","Guests (inc. Huell) just list places they've been.","Identifiable earth location.","Huell Howser","1:15:24","1:15:29","point","63"
"cbb",31,"happy-black-friday",2490,"Location","Guests (inc. Huell) just list places they've been.","Identifiable earth location.","Huell Howser","1:15:28","1:15:34","point","21"
"cbb",31,"happy-black-friday",2490,"It's Frogs!","Huell guesses 'The March of the Little Toy Soldiers.'","Somebody guesses at the origin of the WYR theme","","1:17:16","1:17:32","",""
"cbb",31,"happy-black-friday",2490,"Location","the electric chair at San Quentin - one of the many places Huell Howser has visited.","Identifiable earth location.","Huell Howser","1:20:28","1:20:49","point","64"
"cbb",31,"happy-black-friday",2490,"Location","Huell isn't sure how to get home from the Santa Ynez seashell festival","Identifiable earth location.","Huell Howser","1:24:01","1:24:30","point","65"
"cbb",31,"happy-black-friday",2490,"Location","Huell confuses Adam Lambert with Lambert, the Sheepish Lion.","Identifiable earth location.","Huell Howser","1:28:16","1:28:44","point","66"
"cbb",31,"happy-black-friday",2490,"Location","Huell wonders how to get from San Francisco to Marin County","Identifiable earth location.","Huell Howser","1:29:00","1:29:20","point","67"
"cbb",31,"happy-black-friday",2490,"Location","Huell wonders how to get from Avalon to Alcatraz","Identifiable earth location.","Huell Howser","1:32:34","1:33:03","point","68"
"cbb",31,"happy-black-friday",2490,"Location","Huell's sensible shoes take him all parts of California, from Palmdale to Camp Pendleton.","Identifiable earth location.","Huell Howser","1:34:17","1:34:28","line","2"
"cbb",31,"happy-black-friday",2490,"Location","Huell ended up in Morongo, Ca after turning into an avenging turkey angel of the white race.","Identifiable earth location.","Huell Howser","1:36:27","1:36:37","point","69"
"cbb",31,"happy-black-friday",2490,"Location","Huell's plug places him in Ojai for the Crosswalk Festival","Identifiable earth location.","Huell Howser","1:36:36","1:36:47","point","41"
"cbb",31,"happy-black-friday",2490,"Location","Huell's plug places him in south San Francisco for the South San Francisco North Festival","Identifiable earth location.","Huell Howser","1:36:47","1:36:55","point","70"
"cbb",32,"raaaaaaaandy",2495,"Stand Up Money","Aziz doesn't spend his Right Guard money.","Leno's financial plan","Jay Leno","11:38","12:02","",""
"cbb",32,"raaaaaaaandy",2495,"Mavis","God forbid something happens to Aziz' wife, Mavis.","everybody's wife is named Mavis","Jay Leno","11:49","12:02","",""
"cbb",32,"raaaaaaaandy",2495,"Location","Boston comic Captain Moustache interrupted an extant radio show.","Identifiable earth location.","Huell Howser","42:29","42:59","point","71"
"cbb",32,"raaaaaaaandy",2495,"Location","Captain Moustache loses it at the Gibson Ampitheatre","Identifiable earth location.","Captain Moustache","46:00","46:13","point","72"
"cbb",32,"raaaaaaaandy",2495,"Location","Stan Lee saw Captain Moustache open for Richard Klein at Harrah's and it blew him away.","Identifiable earth location.","Captain Moustache","50:35","50:47","point","73"
"cbb",33,"welcome-to-jamrock",2497,"Stand Up Money","PFT lives off of his stand-up money.","Leno's financial plan","Jay Leno","39:17","39:50","",""
"cbb",33,"welcome-to-jamrock",2497,"Can You Sing It For Us?","Kyle Kinane is a little Han Solo to Ray Romano's Chewbacca.","Someone is asked to sing a song of which they've just confirmed the existence.","Ray Romano","48:16","48:36","",""
"cbb",33,"welcome-to-jamrock",2497,"Can You Sing It For Us?","Kyle Kinane claims to love 'Winter Wonderland.'","Someone is asked to sing a song of which they've just confirmed the existence.","","7:13","7:23","",""
"cbb",34,"have-a-merry-christmas",2498,"Location","For Christmas, Doug Benson will visit his mother in San Diego for several hours.","Identifiable earth location.","","2:40","2:52","point","21"
"cbb",34,"have-a-merry-christmas",2498,"Location","For Christmas, Jon Hamm will also visit Doug Benson's mother in San Diego for several hours.","Identifiable earth location.","","3:24","3:31","point","21"
"cbb",34,"have-a-merry-christmas",2498,"Location","Scott lost his headphone adapter in Vancouver.","Identifiable earth location.","","3:35","3:57","point","74"
"cbb",34,"have-a-merry-christmas",2498,"Scott Asks an Inappropriately Personal Question","Scott asks Doug Benson how much money he makes.","","","7:01","7:55","",""
"cbb",34,"have-a-merry-christmas",2498,"Location","For Christmas, Chupa will coyote children from Mexico into San Diego.","Identifiable earth location.","Chupacabra","11:02","11:23","point","21"
"cbb",34,"have-a-merry-christmas",2498,"Location","Chupa will visit Monterrey for Christmas.","Identifiable earth location.","El Chupacabra","11:35","11:43","point","75"
"cbb",34,"have-a-merry-christmas",2498,"Location","Chupa will visit Tijuana for Christmas.","Identifiable earth location.","El Chupacabra","11:35","11:43","point","76"
"cbb",34,"have-a-merry-christmas",2498,"Location","For Christmas, Chupa will also visit Doug Benson's mother in San Diego.","Identifiable earth location.","El Chupacabra","11:36","11:58","point","21"
"cbb",34,"have-a-merry-christmas",2498,"Who is d'Artagnan?","Doug Benson, comedy, marijuana","In a Three Musketeers scenario, which is which?","John C. Reilly","40:22","40:40","",""
"cbb",34,"have-a-merry-christmas",2498,"Who is d'Artagnan?","singing, dancing, acting","In a Three Musketeers scenario, which is which?","John C. Reilly","42:14","42:46","",""
