show,episode,slug_earwolf,id_wikia,url_soundcloud,name,desc,elucidation,tags,tstart,tend,location_type,location_id
cbb,147,raisin-norman-bates,2067,raisin-norman-bates,Classic WYR Blunder: The Floor is Not Yet Open,The floor creeks under Jesse Ventura's weight yet remains closed. Minus three points.,,"Ice T, Jesse Ventura",55:22,55:39,,
cbb,147,raisin-norman-bates,2067,raisin-norman-bates,That Already Happened,Greg Proops outs 'Ice Cube.',The verisimilitude of the show is referenced or challenged or completely destroyed.,Ice T,7:28,7:45,,
cbb,147,raisin-norman-bates,2067,raisin-norman-bates,That Already Happened,Which one are you?,The verisimilitude of the show is referenced or challenged or completely destroyed.,"Ice T, Jesse Ventura",27:52,28:04,,
cbb,147,raisin-norman-bates,2067,raisin-norman-bates,Who?,Ice T doesn't know who Spock is.,Someone (usually Tompkins) appears to not know this or that famous person.,"Ice T, Jesse Ventura",37:50,38:12,,
cbb,148,wipeout,3058,wipeout,"Oh, boy.",Dalton Wilcox has a different name for Mexican cowboys.,,Dalton Wilcox,32:21,32:26,,
cbb,148,wipeout,3058,wipeout,"Oh, boy.",Dalton Wilcox has a different name for Mexican cowboys.,,Dalton Wilcox,32:40,32:41,,
cbb,148,wipeout,3058,wipeout,"Oh, boy.",Scott reacts to Wilcox' plan to hollow out a horse.,,Dalton Wilcox,1:09:35,1:09:40,,
cbb,148,wipeout,3058,wipeout,Cactus Something.,Dalton Wilcox sometimes brings out the girls when he needs a little walking around money.,An Andy Daly character crosses paths with another Andy Daly character.,Dalton Wilcox,1:08:42,1:09:04,,
cbb,148,wipeout,3058,wipeout,How Many are There?,The several ways for a cowboy to go out nobly.,,Dalton Wilcox,1:11:38,1:13:41,,
cbb,148,wipeout,3058,wipeout,Snubs and Flubs,Inaugural discovery.,The Twelve Nights of Oscar are referenced.,,5:35,5:53,,
cbb,148,wipeout,3058,wipeout,Snubs and Flubs,It's always noble for a cowboy to coincide his suicide with EW's Snubs and Flubs issue.,The Twelve Nights of Oscar are referenced.,Dalton Wilcox,1:13:02,1:13:29,,
cbb,148,wipeout,3058,wipeout,That Already Happened,Dalton Wilcox didn't bring it up.,The verisimilitude of the show is referenced or challenged or completely destroyed.,Dalton Wilcox,1:14:07,1:14:42,,
cbb,149,live-from-sxsw-2012,3059,live-from-sxsw-2012,Ducca List,"Bob's illnesses since arriving in Austin: artistic lethargy, south by southwest nile virus, slacker sack, richard linklater sour belly, i've been hit by multiple food trucks, daniel johnston gallstones, terrence malick panic disorder, barton springs HPV, roky erickson-derived demonic genius, barbecue comas, racism.",Bob Ducca lists something.,"Bob Ducca, Merrill Schindler",49:28,50:29,,
cbb,149,live-from-sxsw-2012,3059,live-from-sxsw-2012,Huh?,Bob can't make out what Merrill Schindler says.,Bob Ducca's Catchphrase,"Bob Ducca, Merrill Schindler",1:00:40,1:01:14,,
cbb,15,four-douche-episode,2441,,"Yes, And...",Leggero kills Scott's developing tirade about engineer Stephanie,,,21:02,21:37,,
cbb,15,four-douche-episode,2441,,guest performs before they're announced,"Natasha Leggero and Steve Agee both pipe up. With looks, even.",,,:44,1:18,,
cbb,15,four-douche-episode,2441,,Someone Has to be Forced Into Their Bit,Agee's Twitter bit tanks bc there's no network connection. Scott's despondent.,,,4:20,4:41,,
cbb,151,fan-fiction,3062,fan-fiction,And I'll Get to Your Introduction in a Second,Fred Savage soon.,,,4:07,4:11,,
cbb,153,jing-it-or-ding-it,3066,jing-it-or-ding-it,Classic WYR Blunder: Premature Election,Will Forte says Smashmouth,,,53:24,53:43,,
cbb,151,fan-fiction,3062,fan-fiction,Some asshole talks over the WYR theme.,Fred Savage et al are surprised at its length.,,"Pam Bicell, Len Bicell",44:10,44:58,,
cbb,154,finger-guns,2341,finger-guns,Somebody Gets Emotional,Charlotte Listler cries again but with no noticable change in her voice.,,"Marissa Wompler, Charlotte Listler",42:57,43:20,,
cbb,154,finger-guns,2341,finger-guns,Wipeout!,Scott's Jukebox Jury theme drum solo segues into Wipeout.,Scott gets so excited he solos the melody from Wipeout. OR: Scott expresses his anger at the Wipeout snark.,"Marissa Wompler, Charlotte Listler",1:05:04,1:05:33,,
cbb,155,fingerbang-lindbergh,3068,fingerbang-lindbergh,CBB's Open Door Policy,Patton laments that the ODP is disrupting the show.,,Mark Van Driel,59:47,1:00:41,,
cbb,156,anniversary-party,3072,anniversary-party,Cake Boss Cake Boss? Cake Boss?,Buddy interrupts the cold open.,,Cake Boss,0:14,0:25,,
cbb,156,anniversary-party,3072,anniversary-party,Foam Corner RIP.,Now it's just 'Just Somebody that I Used to Know' that I used to know.,The Foam Corner ends abruptly.,Cake Boss,26:22,26:50,,
cbb,157,god-bless-america,3079,god-bless-america,A Character is Addressed Using the Name of its Player,Please call me Garry Marshall,,Garry Marshall,1:09:13,1:09:34,,
cbb,157,god-bless-america,3079,god-bless-america,Shirley,Garry Marshall can't recall who he employed for eight years as one of the titular characters on 'Laverne & Shirley.',A character can't pull a detail they absolutely should know.,Garry Marshall,59:34,1:00:52,,
cbb,158,words-with-friends,3081,words-with-friends,Where are you from?,Scott seems to think he has found an inconsistency in Jermaine's story.,a character detail is challenged or prompted,Jermaine Jones,44:30,44:59,,
cbb,158,words-with-friends,3081,words-with-friends,Classic WYR Blunder: Premature Election,Another -7.,,Jermaine Jones,1:14:49,1:15:08,,
cbb,158,words-with-friends,3081,words-with-friends,Classic WYR Blunder: Premature Election,Gillie?,,Jermaine Jones,1:06:26,1:06:57,,
cbb,158,words-with-friends,3081,words-with-friends,Somebody Gets Emotional,Jermaine 'The Gentle Giant Jones chokes up at the craft services table.,,Jermaine Jones,35:24,35:43,,
cbb,159,apicklelypse,3082,apicklelypse,And I'll Get to Your Introduction in a Second,Saul Goodman goes unintroduced.,,Saul Goodman,28:48,28:53,,
cbb,159,apicklelypse,3082,apicklelypse,My wife!,Scott pronounces it wrong.,,Saul Goodman,39:52,40:20,,
cbb,16,bob-odenkirks-death-bed,2445,,"Yes, And...",Chelsea Peretti says 'Nope.',,,8:56,9:12,,
cbb,16,bob-odenkirks-death-bed,2445,,Where are you from?,A radio commercial fails to deliver any information whatsoever.,a character detail is challenged or prompted,,24:45,25:12,,
cbb,14,an-old-fashioned-dinner,2440,,And This is How We Play WYR,Zach G delivers a killer outro.,,,44:13,44:39,,
cbb,14,an-old-fashioned-dinner,2440,,It's Frogs!,Andy Daly guesses 'Bullwinkle.',Somebody guesses at the origin of the WYR theme,,44:35,44:53,,
cbb,16,bob-odenkirks-death-bed,2445,,And This is How We Play WYR,"During WYR outro, everybody pitches in with what they thought the name of the game had been changed to.",,,50:00,50:12,,
cbb,16,bob-odenkirks-death-bed,2445,,And This is How We Play WYR,"Scott appreciates Andy's (well, Bob's) question.",,,36:50,37:06,,
cbb,16,bob-odenkirks-death-bed,2445,,And This is How We Play WYR,Andy Dick nails a question about Long John Silver's.,,,41:32,41:57,,
cbb,16,bob-odenkirks-death-bed,2445,,And This is How We Play WYR,Scott is so effusive that Bob Odenkirk begins to question the name of the game itself.,,,47:41,47:59,,
cbb,16,bob-odenkirks-death-bed,2445,,Classic WYR Blunder: Premature Election,"'We're not voting, Andy, goddamnit!",,,40:14,40:25,,
cbb,16,bob-odenkirks-death-bed,2445,,Classic WYR Blunder: Premature Election,"Andy Dick out of the gates with a blunder, despite having claims to have heard the show.",,,36:10,36:21,,
cbb,16,bob-odenkirks-death-bed,2445,,Classic WYR Blunder: Premature Election,Andy Dick again with the blunder.,,,36:33,36:54,,
cbb,16,bob-odenkirks-death-bed,2445,,guest performs before they're announced,Andy Dick opines.,,,:33,:43,,
cbb,16,bob-odenkirks-death-bed,2445,,Pants or Mustard?,The very first person to be confused about Jukebox Jury's scoring system was Scott himself.,,,55:10,55:32,,
cbb,160,slow-dance-boner,3093,slow-dance-boner,Where are you from?,"Do young Italian men say 'Hey, Bub'?",a character detail is challenged or prompted,Del LaRue,1:00:33,1:01:04,,
cbb,160,slow-dance-boner,3093,slow-dance-boner,That Already Happened,Bear in mind it's May 28.,The verisimilitude of the show is referenced or challenged or completely destroyed.,Del LaRue,1:06:31,1:06:47,,
cbb,161,highly-illogical,3097,highly-illogical,My Wife!,Everybody has a Borat.,,Barry R.,1:20:56,1:23:15,,
cbb,161,highly-illogical,3097,highly-illogical,Where are you from?,Heidecker has 'always thought' a good idea for a play would be 'The Wizard of Trek' despite having never seen 'The Wizard of Oz.',a character detail is challenged or prompted,Don Dimello,1:03:05,1:03:33,,
cbb,161,highly-illogical,3097,highly-illogical,My Wife!,Featuring Reggie Watts,,Barry R.,1:27:48,1:29:18,,
cbb,161,highly-illogical,3097,highly-illogical,My Wife!,Housekeeping!,,Barry R.,1:30:08,1:30:15,,
cbb,161,highly-illogical,3097,highly-illogical,Somebody Gets Emotional,Don Dimello coughs through the reality of orgies.,,Don Dimello,1:01:45,1:02:20,,
cbb,161,highly-illogical,3097,highly-illogical,Somebody Gets Emotional,Don Dimello gets upset when he's critisized for his business practices.,,Don Dimello,52:14,52:47,,
cbb,161,highly-illogical,3097,highly-illogical,Somebody Gets Emotional,Tim Heidecker is probably just jetlagged.,,,21:21,21:47,,
cbb,161,highly-illogical,3097,highly-illogical,What's going on with the Murphy Group?,Jeeeeesus!,Somebody does a Woody Allen,,26:46,27:32,,
cbb,161,highly-illogical,3097,highly-illogical,What's going on with the Murphy Group?,This Chinese Food is worse than Auschwitz.,Somebody does a Woody Allen,,26:22,26:36,,
cbb,162,best-bro-hang,3099,best-bro-hang,Where are you from?,Scott asks 'Why is Bro my weed dealer if I don't know anything about drugs?',a character detail is challenged or prompted,Bro,18:27,18:47,,
cbb,162,best-bro-hang,3099,best-bro-hang,And I'll Get to Your Introduction in a Second,Andy Son-of-Samberg,,,2:01,2:17,,
cbb,162,best-bro-hang,3099,best-bro-hang,And I'll Get to Your Introduction in a Second,Andy Son-of-Samberg,,,7:04,7:11,,
cbb,162,best-bro-hang,3099,best-bro-hang,Classic WYR Blunder: Premature Election,Samberg would rather have the VCR hands.,,Bro,1:00:50,1:01:09,,
cbb,162,best-bro-hang,3099,best-bro-hang,Musical Guest...!,It's 'Saturday Night Pretaped!',"Someone, Scott usually, does a Don Pardo.",,9:00,9:14,,
cbb,162,best-bro-hang,3099,best-bro-hang,What's going on with the Murphy Group?,Woody Allen loves 'Entourage.',Somebody does a Woody Allen,Bro,38:44,39:45,,
cbb,163,burning-love,3101,burning-love,Some asshole talks over the WYR theme.,Special dispensation.,,"Mark Orlando, Carly, Tamara G",1:00:40,1:01:13,,
cbb,164,clifton-was-here,3103,clifton-was-here,And I'll Get to Your Introduction in a Second,Scott fields TV offers before he gets to Benny Schwaz.,,,4:30,4:36,,
cbb,164,clifton-was-here,3103,clifton-was-here,Batdance,Scott's costume at Comic Con.,Scott's favorite song.,,9:49,9:59,,
cbb,165,hoo-ah,3105,hoo-ah,Who Said It: Michael Jackson,"Hee hee, shamone, Bubbles, Macaulay, Dah!, Gimme 'dem elephant bones, hoo-hoo, the way you make me feel, ho-oooooh!",A Michael Jackson quote appears in a game of 'Who Said It?',Gwyneth Paltrow,1:08:01,1:08:15,,
cbb,166,farts-and-procreation-2,2390,farts-and-procreation-2,My Wife!,Scott has been with Harris' wife.,,,24:31,24:42,,
cbb,166,farts-and-procreation-2,2390,farts-and-procreation-2,Somebody Gets Emotional,Chelsea simply loses it.,,,1:12:34,1:13:34,,
cbb,166,farts-and-procreation-2,2390,farts-and-procreation-2,That Already Happened,Adam 'Scott' Scott asks what will become of the false start to the show.,The verisimilitude of the show is referenced or challenged or completely destroyed.,,1:23,1:42,,
cbb,167,new-no-nos,3109,new-no-nos,Classic WYR Blunder: Premature Election,Wompler chooses the beeps.,,Marissa Wompler,1:06:05,1:06:22,,
cbb,167,new-no-nos,3109,new-no-nos,Some asshole talks over the WYR theme.,"Jerrod laughs during the WYR theme, retroactively loses WYR.",,Marissa Wompler,1:14:00,1:14:14,,
cbb,167,new-no-nos,3109,new-no-nos,Some asshole talks over the WYR theme.,Wompler is reminded of 'Game of Thrones',,Marissa Wompler,59:42,1:00:15,,
cbb,168,breaking-bread,3119,breaking-bread,Classic WYR Blunder: Premature Election,"You're looking at me, going 'I wanna vote.'",,Pope Benedict XVI,1:14:13,1:14:28,,
cbb,168,breaking-bread,3119,breaking-bread,Classic WYR Blunder: Premature Election,Even old friends cannot vote early.,,Pope Benedict XVI,1:12:25,1:12:42,,
cbb,168,breaking-bread,3119,breaking-bread,How Many are There?,What's a third kind of hat?,,Pope Benedict XVI,45:44,45:58,,
cbb,168,breaking-bread,3119,breaking-bread,Some asshole talks over the WYR theme.,Even the revered Bob Odenkirk fucks up the WYR theme.,,Pope Benedict XVI,1:08:07,1:08:25,,
cbb,169,immortal-mustache,3121,immortal-mustache,A Character is Addressed Using the Name of its Player,Back with Jay Chandrasekhar and Paul����������������������������������������������������������Aaaaaaahhhhhh! ����������������������������������������������������������Lynde,,Cake Boss,41:02,41:11,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,"Cake Boss (Cake Boss), were you ever A-guest?",,Cake Boss,42:17,42:26,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,"Nice to meet you, Cake Boss (Cake Boss).",,Cake Boss,1:18:00,1:18:11,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,"You're from Jersey, your name is 'The Cake Boss.'",,Cake Boss,32:13,32:23,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,1 sec.,,Cake Boss,24:13,24:23,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,A little late on that follow-up.,,Cake Boss,1:00:06,1:00:17,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,And The Cake Boss will be there (Cake Boss).,,Cake Boss,1:16:28,1:16:39,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Cake Boss (Cake Boss) will make a special appearance on the West Coast.,,Cake Boss,1:15:12,1:15:22,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Cake Boss (Paul Lynde),,Cake Boss,41:01,41:11,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Cake Boss has a question (Cake Boss),,Cake Boss,58:42,58:52,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Cake Boss' Cake Stuff.,,Cake Boss,26:06,26:10,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Chandrasekhar taunts Cake Boss (Cake Boss),,Cake Boss,57:58,58:03,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Comedy Bang! Bang! (Comedy Bang! Bang!),,Cake Boss,40:48,41:00,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Me the Cake Boss (Cake Boss).,,Cake Boss,1:15:57,1:16:03,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,Scott Aukserman is on very thin icing.,,Cake Boss,24:23,24:52,,
cbb,169,immortal-mustache,3121,immortal-mustache,Cake Boss Cake Boss? Cake Boss?,You started at negative ten.,,Cake Boss,1:10:55,1:10:58,,
cbb,169,immortal-mustache,3121,immortal-mustache,I Have a Question.,Cake Boss has a question (Cake Boss),Someone (usually Tompkins) is out of the gate fast on WYR.,Cake Boss,58:42,58:52,,
cbb,169,immortal-mustache,3121,immortal-mustache,Marrone!,Cake Boss' dearth of acting talent is what holds him back from being a truly great actor.,,Cake Boss,55:09,55:25,,
cbb,169,immortal-mustache,3121,immortal-mustache,Marrone!,Jay Chandrasekhar asks Cake Boss (Cake Boss!) if there's some kind of criminal element to his cake operation.,,Cake Boss,32:23,32:38,,
cbb,169,immortal-mustache,3121,immortal-mustache,Some asshole talks over the WYR theme.,Cake Boss wonders if they can talk during the theme. No.,,Cake Boss,56:05,56:16,,
cbb,169,immortal-mustache,3121,immortal-mustache,Who?,Cake Boss doesn't know Michael Jackson.,Someone (usually Tompkins) appears to not know this or that famous person.,Cake Boss,49:22,50:57,,
cbb,169,immortal-mustache,3121,immortal-mustache,Who?,Cake Boss doesn't recognize Scott's Paul Lynde,Someone (usually Tompkins) appears to not know this or that famous person.,Cake Boss,41:09,41:17,,
cbb,171,scrog-secretions,3126,scrog-secretions,"Who Am I, Again?",David Eros' voice gets animated.,,David Eros,44:05,44:20,,
cbb,171,scrog-secretions,3126,scrog-secretions,Downtown Abbey,David Eros will only watch PBS.,somebody purposefully blows the pronunciation of Downton Abbey,,30:44,30:55,,
cbb,173,ride-like-hell,3133,ride-like-hell,Doppler Effect,Weinbach sells his new album with a train bell sfx.,,Werner Herzog,1:17:42,1:17:53,,
cbb,173,ride-like-hell,3133,ride-like-hell,I Have a Question.,Cake Boss has a question (Cake Boss),Someone (usually Tompkins) is out of the gate fast on WYR.,Werner Herzog,1:00:36,1:00:48,,
cbb,173,ride-like-hell,3133,ride-like-hell,My Wife!,My web guys!,,Werner Herzog,1:20:42,1:20:54,,
cbb,173,ride-like-hell,3133,ride-like-hell,My Wife!,When Scott Jeffries and his daughter make club songs they'll sample things.,,Werner Herzog,1:18:32,1:18:47,,
cbb,174,series-regulars,3135,series-regulars,"Yes, And...","Lizz Caplan no, buts the premise that the show is taped at 5pm.",,,14:15,14:31,,
cbb,174,series-regulars,3135,series-regulars,"Who Am I, Again?",And you're Gil.,,,1:08:20,1:08:41,,
cbb,174,series-regulars,3135,series-regulars,Rerun at the Doobie Brothers Show,Taylor Hicks performed some Dubbie Brothers in Tampa.,Every comic on the planet has at least this one 'Good Times' reference.,,37:56,38:25,,
