show,episode,slug_earwolf,id_wikia,url_soundcloud,created_at,updated_at,soclo_link,name,desc,elucidation,tags,tstart,tend,holding,scope,location_type,location_id
cbb,126,suicide-is-painless,3012,suicide-is-painless,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:03:45,please call me Garry,This all started because Scott called Nick Lowe 'Mr. Lowe.',Garry Marshall demands respect (or bestows familiarity).,Garry Marshall,1:03:45,1:04:14,false,,,
cbb,126,suicide-is-painless,3012,suicide-is-painless,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:06:18,i have a question,Garry Marshall gets the holeshot on Jon Hamm.,Someone (usually Tompkins) is out of the gate fast on WYR.,Garry Marshall,1:06:18,1:06:31,false,,,
cbb,126,suicide-is-painless,3012,suicide-is-painless,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:21:32,highly unorthodox,Garry Marshall cedes to PFT.,"Somebody cedes their plug time to (usually, maybe always) Paul F. Tompkins.",Garry Marshall,1:21:32,1:22:12,false,,,
cbb,127,national-pleasure,3014,national-pleasure,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/national-pleasure/#t=1:00:41,how many are there?,"Scott challenges Nic Cage's brother, Bob, to name additional ingredients for pizza.",a pimping subclass: somebody asks for a list of things or prompts for additional items,Bob Cage,1:00:41,1:01:28,false,,,
cbb,126,suicide-is-painless,3012,suicide-is-painless,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=53:39,this nebbish over here,Jon Hamm kinda doubts Garry Marshall is Italian.,Garry Marshall's ethnicity is questioned.,Garry Marshall,53:39,54:13,false,,,
cbb,128,coach-coach-coach,3020,coach-coach-coach,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/coach-coach-coach/#t=4:18,how much money do you make?,Scott asks Jon Heder for his home address,Scott asks an inappropriately personal question.,,4:18,4:26,false,,,
cbb,128,coach-coach-coach,3020,coach-coach-coach,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/coach-coach-coach/#t=9:37,awesome and holy traitors to you,Jon Heder is gonna play it on the What Am I Thinking remix.,someone needs the services of a tear basin,,9:37,9:44,false,,,
cbb,131,honorary-mayor-of-hollywood,2992,mayor-of-hollywood,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=1:14:39,"5, 4, 3, nose, 1",Jason and Scott try to guess the one thing they each dream about every night.,the CBB countdown,Chip Gardner,1:14:39,1:14:43,false,,,
cbb,131,honorary-mayor-of-hollywood,2992,mayor-of-hollywood,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=23:03,shut the fuck up!,Jason and Scott need Chip to shut the fuck up for one second,Someone simply wants everyone else to shut the fuck up.,Chip Gardner,23:03,23:13,false,,,
cbb,131,honorary-mayor-of-hollywood,2992,mayor-of-hollywood,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=18:19,who?,Jason Mantzoukas doesn't know what The Rolling Stones is.,Someone seems to not know an obvious reference or a very famous person.,Chip Gardner,18:19,18:35,false,,,
cbb,132,occupy-thanksgiving,3027,occupy-thanksgiving,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/occupy-thanksgiving/#t=1:06:32,classic WYR blunder: the floor is not yet open,David Wain is eager to know if the sycamore has an IUD.,one of several potential WYR blunders,Dov Charney,1:06:32,1:06:50,false,,,
cbb,132,occupy-thanksgiving,3027,occupy-thanksgiving,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/occupy-thanksgiving/#t=1:05:00,Amy Poehler is rude,David Wain thinks sometimes that the song is the game. He says.,some asshole talks over the wyr theme.,Dov Charney,1:05:00,1:05:18,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=35:24,"5, 4, 3, nose, 1",Scott counts down to CB's explanation of how he no longer loves Thanksgiving.,the CBB countdown,Cake Boss,35:24,35:55,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:04:14,Cake Boss!,Cake Murder!,Cake Boss is compelled to cite himself.,Cake Boss,1:04:14,1:04:20,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:02:53,Cake Boss!,CB assumes 'DJ' stands for 'Disc Jockey' and is correct.,Cake Boss is compelled to cite himself.,Cake Boss,1:02:53,1:03:02,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=36:12,Cake Boss!,CB does himself.,Cake Boss is compelled to cite himself.,Cake Boss,36:12,36:26,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=36:40,Cake Boss!,CB narrates.,Cake Boss is compelled to cite himself.,Cake Boss,36:40,36:48,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:11:04,Cake Boss!,How do you like to vote?,Cake Boss is compelled to cite himself.,Cake Boss,1:11:04,1:11:10,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=45:54,Cake Boss!,CB snoozes.,Cake Boss is compelled to cite himself.,Cake Boss,45:54,46:06,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:06:09,Cake Boss!,I have a question.,Cake Boss is compelled to cite himself.,Cake Boss,1:06:09,1:06:12,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:06:09,Cake Boss!,I have a question.,Cake Boss is compelled to cite himself.,Cake Boss,1:06:09,1:06:12,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=29:04,Cake Boss!,Infinite loop.,Cake Boss is compelled to cite himself.,Cake Boss,29:04,29:27,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:08:54,Cake Boss!,I have a question.,Cake Boss is compelled to cite himself.,Cake Boss,1:08:54,1:09:03,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=34:29,Cake Boss!,Missed one.,Cake Boss is compelled to cite himself.,Cake Boss,34:29,34:40,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=35:08,Cake Boss!,Scott needs CB's attention to ask a very important question.,Cake Boss is compelled to cite himself.,Cake Boss,35:08,35:10,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=59:33,classic WYR blunder: the floor is not yet open,CB calls out Erinn Hayes.,one of several potential WYR blunders,Cake Boss,59:33,59:51,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=41:55,Marrone!,CB curses in English.,Cake Boss' favorite expletive and/or a Mark Maron reference. Often the same.,Cake Boss,41:55,42:03,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=41:35,Marrone!,CB gets aggro.,Cake Boss' favorite expletive and/or a Mark Maron reference. Often the same.,Cake Boss,41:35,41:44,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=29:38,Marrone!,CB had forgotten.,Cake Boss' favorite expletive and/or a Mark Maron reference. Often the same.,Cake Boss,29:38,29:52,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:04:42,Marrone!,I have a question.,Cake Boss' favorite expletive and/or a Mark Maron reference. Often the same.,Cake Boss,1:04:42,1:04:45,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=31:43,Marrone!,Scott and Cake speak Italian to each other.,Cake Boss' favorite expletive and/or a Mark Maron reference. Often the same.,Cake Boss,31:43,31:55,false,,,
cbb,135,scavenge-and-the-wisemen,3033,scavenge-and-the-wisemen,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=59:03,my wife!,CB won a bet with his wife about the Question Floor.,Scott has a Borat.,Cake Boss,59:03,59:25,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=20:02,Foam Cor –,There's not much else you can do.,The Foam Corner ends abruptly.,,20:02,20:52,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=1:34:43,huh?,Ducca walks in on freestyle rap battle.,Bob Ducca's Catchphrase,"Bill Cosby Bukowski,Andrew Lloyd Weber,El Chupacabra,Bob Ducca",1:34:43,1:34:48,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=1:39:00,huh?,Ducca walks in on freestyle rap battle.,Bob Ducca's Catchphrase,"Bill Cosby Bukowski,Andrew Lloyd Weber,El Chupacabra,Bob Ducca",1:39:00,1:39:05,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=1:42:00,huh?,Ducca wishes he had a catchphrase.,Bob Ducca's Catchphrase,"Bill Cosby Bukowski,Andrew Lloyd Weber,El Chupacabra,Bob Ducca",1:42:00,1:42:19,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=1:43:58,huh?,What happened to Ducca's back?,Bob Ducca's Catchphrase,"Bill Cosby Bukowski,Andrew Lloyd Weber,El Chupacabra,Bob Ducca",1:43:58,1:44:09,false,,,
cbb,136,2011-holiday-spectacular,3034,2011-holiday-spectacular,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/2011-holiday-spectacular/#t=1:49:10,M*A*S*H,9/11 got a better rating than M.A.S.H.,MASH is cited as a notable tv event.,"Bill Cosby Bukowski,Andrew Lloyd Weber,El Chupacabra,Bob Ducca,Jesse Ventura",1:49:10,1:49:15,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=2:05:42,"5, 4, 3, nose, 1","On Thursday, this is how they'll probably count down.",the CBB countdown,,2:05:42,2:05:58,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=2:03:34,"5, 4, 3, nose, 1",Scott and PFT try to simultaneously wish for something.,the CBB countdown,,2:03:34,2:03:49,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=36:10,by Mennen,Best of 2011 countdown bumpers are replaced.,The Mennen jingle is referenced.,,36:10,36:18,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=2:04:12,by Mennen,Jitterbug piece of shit. By Mennen.,The Mennen jingle is referenced.,,2:04:12,2:04:26,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=1:34:44,by Mennen,Now the Bonus Clip tag.,The Mennen jingle is referenced.,,1:34:44,1:34:49,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=8:00,by Mennen,White Rabbit's coda.,The Mennen jingle is referenced.,,8:00,8:05,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=35:22,the biggest creep in the world,By popular demand -- Beatles characters.,John Lennon impressions,John Lennon,35:22,35:40,false,,,
cbb,137,best-of-2011-pt-1,3016,best-of-2011-pt-1,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-1/#t=37:26,the biggest creep in the world,John Lennon lingers in-studio.,John Lennon impressions,John Lennon,37:26,37:32,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=50:13,b-b-b-b-b-boooooonus-s-s-s-s-s!,A worth analogy.,bonus clip proclamation,,50:13,50:17,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=1:08:35,b-b-b-b-b-boooooonus-s-s-s-s-s!,Bro.,bonus clip proclamation,,1:08:35,1:08:46,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=1:12:28,b-b-b-b-b-boooooonus-s-s-s-s-s!,Bro.,bonus clip proclamation,,1:12:28,1:12:50,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=29:31,b-b-b-b-b-boooooonus-s-s-s-s-s!,Following jism.,bonus clip proclamation,,29:31,29:35,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=19:33,b-b-b-b-b-boooooonus-s-s-s-s-s!,Fuck #4.,bonus clip proclamation,,19:33,19:45,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=46:53,b-b-b-b-b-boooooonus-s-s-s-s-s!,Two hours of gold.,bonus clip proclamation,,46:53,47:01,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=51:38,by Mennen,I love you inside me.,The Mennen jingle is referenced.,,51:38,51:52,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=51:52,my wife!,Borat Carson.,Scott has a Borat.,,51:52,52:10,false,,,
cbb,137.5,best-of-2011-pt-2,3017,best-of-2011-pt-2,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/best-of-2011-pt-2/#t=52:09,my wife!,Internet Borat.,Scott has a Borat.,,52:09,52:26,false,,,
cbb,138,ghost-protocol,3036,ghost-protocol,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/ghost-protocol/#t=0:0:52,Doppler Effect,It's 2012.,"Scott does his Doppler Effect sfx, usually with a train bell",Werner Herzog,0:0:52,0:1:06,false,,,
cbb,138,ghost-protocol,3036,ghost-protocol,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/ghost-protocol/#t=31:14,my wife!,Carson Borat,Scott has a Borat.,Werner Herzog,31:14,31:25,false,,,
cbb,138,ghost-protocol,3036,ghost-protocol,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/ghost-protocol/#t=7:18,how you weigh?,What is Andy's ideal weight?,the CBB way to ask someone's weight,,7:18,7:26,false,,,
cbb,139,win-a-farmhouse,2096,win-a-farmhouse,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/win-a-farmhouse/#t=26:33,my wife!,Ins and outs and intricacies of podcasts.,Scott has a Borat.,Paul Luzak,26:33,26:56,false,,,
cbb,138,ghost-protocol,3036,ghost-protocol,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/ghost-protocol/#t=26:22,the biggest creep in the world,The song he sang outside of the Dakota.,John Lennon impressions,"Werner Herzog,John Lennon,The Beatles",26:22,26:39,false,,,
cbb,14,an-old-fashioned-dinner,2440,an-old-fashioned-dinner,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=22:40,where are you from?,"Danny Mahoney, already weary of Scott's interest in the details of his tale, sarcastically asks if Scott would like to know how he returned from the beach following a suicide attempt.",a character detail is challenged or prompted,Danny Mahoney,22:40,23:06,false,,,
cbb,14,an-old-fashioned-dinner,2440,an-old-fashioned-dinner,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=19:27,where are you from?,Danny Mahoney is surprised to hear that Scott is interested in the origin of his suicide coat.,a character detail is challenged or prompted,Danny Mahoney,19:27,20:24,false,,,
